,Wind_offshore_MW_Amprion,wind_offshore_MW_50Hertz,wind_onshore_MW_50Hertz,win_offshore_MW_Tennet,wind_onshore_MW_Tennet,wind_onshore_MW_TransnetBW
7/20/2020 20:00,"1,315.75",261,"1,527.00",698.75,"1,697.00",18
7/20/2020 21:00,"1,608.50",319.5,"1,289.75",572.25,"1,636.75",10
7/20/2020 22:00,"1,638.75",397.25,"1,562.25",490.25,"1,622.00",9.75
7/20/2020 23:00,"1,545.00",403,"1,731.50",390.25,"1,440.00",5.5
7/21/2020 0:00,"1,455.25",584.25,"1,880.00",446.75,"1,281.75",10.5
7/21/2020 1:00,"1,231.00",570,"1,919.50",544.25,"1,254.25",22
7/21/2020 2:00,"1,105.75",577.75,"1,755.75",568.25,"1,236.25",31.25
7/21/2020 3:00,"1,091.50",610.5,"1,750.75",855,"1,265.25",68
7/21/2020 4:00,"1,015.50",584.75,"1,663.50","1,130.25","1,436.50",75.5
7/21/2020 5:00,"1,026.75",608.75,"1,575.50","1,263.25","1,588.75",67
7/21/2020 6:00,977.75,538.75,"1,382.25","1,215.00","1,327.50",54.75
7/21/2020 7:00,717.25,612.25,669.25,"1,191.00",888.75,32
7/21/2020 8:00,352.5,689.75,444.5,"1,051.25","1,047.75",7
7/21/2020 9:00,331.75,693,807,"1,065.25","1,471.25",4.75
7/21/2020 10:00,405.25,694.75,992.5,887.25,"2,032.75",14
7/21/2020 11:00,401.25,683.5,"1,239.75",800.25,"2,670.75",32.5
7/21/2020 12:00,483.5,745.75,"1,551.25",775.5,"2,887.25",51.25
7/21/2020 13:00,577.25,759.75,"1,874.00",782.75,"3,235.50",50
7/21/2020 14:00,652.5,628.25,"2,180.00",808.5,"3,366.50",55.5
7/21/2020 15:00,650.5,583.5,"2,560.75","1,087.75","3,373.00",72
7/21/2020 16:00,690,640.75,"2,845.75",855,"3,363.25",74.25
7/21/2020 17:00,725.25,530,"3,157.50",885.5,"3,202.25",81.75
7/21/2020 18:00,731.5,645.25,"3,159.00",883.75,"2,829.00",107.75
7/21/2020 19:00,839.5,583,"2,796.25",948,"2,066.25",106
7/21/2020 20:00,"1,081.50",539.25,"2,292.75",993,"1,805.75",130.75
7/21/2020 21:00,"1,360.00",499,"2,311.25",992.75,"1,755.50",170.5
7/21/2020 22:00,"1,624.50",447.75,"2,704.75","1,111.50","1,636.75",194.75
7/21/2020 23:00,"1,716.00",512.5,"2,768.50","1,038.25","1,442.25",208.75
7/22/2020 0:00,"1,483.75",438,"2,615.50","1,101.75","1,229.00",173.5
7/22/2020 1:00,"1,216.00",391,"2,219.50","1,063.50","1,169.25",152.5
7/22/2020 2:00,"1,024.25",499.5,"1,920.25",950.5,"1,102.25",136
7/22/2020 3:00,855.5,510.5,"1,917.75",805.5,"1,034.75",133.75
7/22/2020 4:00,737.75,498.25,"1,812.25",582,"1,101.00",125.25
7/22/2020 5:00,693.75,541.75,"1,611.75",511,"1,062.50",117.75
7/22/2020 6:00,663,557,"1,269.00",527.75,709.25,87.25
7/22/2020 7:00,491.5,545.25,702.75,481.5,270.5,32
7/22/2020 8:00,191.75,467,724.75,396.25,263,20.5
7/22/2020 9:00,117.75,469.75,796.25,281.5,325,34.75
7/22/2020 10:00,86.75,429,936.5,198,516,45.75
7/22/2020 11:00,90.75,402.5,"1,114.50",136.75,809,50.75
7/22/2020 12:00,106.75,404.75,"1,147.50",103.75,"1,210.25",60.5
7/22/2020 13:00,121.5,455.75,"1,237.00",79.25,"1,392.25",80
7/22/2020 14:00,148.25,470.75,"1,103.00",46.5,"1,428.25",106
7/22/2020 15:00,167,481,"1,076.50",66.25,"1,416.25",148
7/22/2020 16:00,215.25,333.5,"1,060.25",103.25,"1,319.50",162.75
7/22/2020 17:00,288.5,239.25,889,109,"1,299.00",162.75
7/22/2020 18:00,431.25,334.25,804.75,82.75,"1,312.50",141.5
7/22/2020 19:00,596.5,437.25,759.5,60,"1,140.00",137.25
7/22/2020 20:00,764,403.25,871,43.5,"1,025.50",127.5
7/22/2020 21:00,970.75,417.25,833,39.75,"1,160.75",155.75
7/22/2020 22:00,"1,189.75",288,883,34,"1,219.25",270.75
7/22/2020 23:00,"1,311.25",203.5,790.5,30,"1,055.75",383.25
7/23/2020 0:00,"1,252.75",176.5,712.25,52.5,838.5,376.25
7/23/2020 1:00,"1,109.25",128.25,718,238.75,633,368.75
7/23/2020 2:00,901.75,66.5,707,495.75,520.75,334.25
7/23/2020 3:00,741.25,64.25,742,629.5,425,270.5
7/23/2020 4:00,677,113.25,762.75,667,461.75,241.25
7/23/2020 5:00,579,75.75,812.25,"1,064.75",486.75,191.75
7/23/2020 6:00,568,73,645,"1,692.50",470.5,120
7/23/2020 7:00,433.5,125.5,287.25,"2,283.00",374.25,49
7/23/2020 8:00,214.75,166.75,149.25,"2,755.25",472.75,10.75
7/23/2020 9:00,149.5,136.75,185,"2,932.25",711.75,1.75
7/23/2020 10:00,118,144.5,259.75,"3,043.50",961.75,2
7/23/2020 11:00,78.25,136.75,282.75,"3,020.00","1,089.25",4.25
7/23/2020 12:00,93.75,150.5,325.75,"3,209.25","1,271.75",5.75
7/23/2020 13:00,165.5,144.25,344.5,"3,067.75","1,590.25",7.25
7/23/2020 14:00,264,130,344.25,"2,482.75","1,550.25",13
7/23/2020 15:00,325.75,112.5,344.25,"2,256.25","1,455.00",18
7/23/2020 16:00,314.25,124.25,301.75,"2,563.00","1,281.50",34
7/23/2020 17:00,276,104,280.75,"2,615.00","1,156.75",42
7/23/2020 18:00,181.5,56.25,213.5,"2,726.25","1,093.00",56
7/23/2020 19:00,97.5,34.5,164.5,"2,441.00",935.25,85
7/23/2020 20:00,65,29.25,137.25,"2,397.00","1,097.25",76
7/23/2020 21:00,36.5,31.25,186,"2,374.25","1,399.50",79.5
7/23/2020 22:00,21.25,88.75,342.75,"2,279.25","1,599.50",74.75
7/23/2020 23:00,42.75,154.5,765.75,"2,030.00","1,590.50",61.5
7/24/2020 0:00,163.75,101.5,"1,578.50","2,087.00","2,033.75",80.25
7/24/2020 1:00,315.75,97.75,"2,585.50","2,138.50","2,669.25",61.75
7/24/2020 2:00,452.25,2.5,"3,631.75","1,975.00","3,437.25",61.75
7/24/2020 3:00,653.25,9,"4,116.50","1,118.25","3,970.50",76.25
7/24/2020 4:00,930.25,13.75,"4,226.25","1,451.25","3,853.25",70.75
7/24/2020 5:00,"1,274.00",87.75,"4,313.00","1,922.50","3,471.25",76
7/24/2020 6:00,"1,385.25",204.5,"3,983.25","1,891.75","3,142.75",66.75
7/24/2020 7:00,"1,215.25",310.25,"3,132.25","1,656.25","2,513.00",28
7/24/2020 8:00,903.75,371,"2,124.25","1,669.00","2,463.00",5.5
7/24/2020 9:00,835.75,313.75,"1,957.25","1,957.25","3,240.50",5.25
7/24/2020 10:00,962.25,118,"2,213.00","2,186.00","4,433.50",9.75
7/24/2020 11:00,"1,185.25",125,"2,648.75","2,172.75","5,126.75",17.75
7/24/2020 12:00,"1,229.25",17.75,"3,584.50","1,971.75","5,456.50",44
7/24/2020 13:00,"1,425.00",125,"4,548.25","1,916.75","5,826.50",87.75
7/24/2020 14:00,"1,711.00",406,"5,387.00","1,790.25","6,090.50",102.5
7/24/2020 15:00,"1,913.75",582,"6,461.25","1,399.75","6,284.25",90.5
7/24/2020 16:00,"2,007.50",581,"6,744.25","1,011.75","5,841.00",78.25
7/24/2020 17:00,"1,616.00",638.75,"6,820.00",630.25,"4,861.75",59.25
7/24/2020 18:00,"1,393.25",666.25,"6,418.75",462.5,"3,790.50",52.75
7/24/2020 19:00,"1,043.50",654.75,"5,256.50",269.75,"2,512.75",57.75
7/24/2020 20:00,786.25,664.25,"3,849.00",113.75,"1,700.75",52.5
7/24/2020 21:00,749,638.25,"3,070.00",39,"1,304.50",36.75
7/24/2020 22:00,803.75,662.25,"3,010.75",107.5,987.25,45.5
7/24/2020 23:00,737,659.5,"2,886.25",174.25,790.25,37.25
7/25/2020 0:00,523.25,603.25,"2,384.50",199.75,692.25,18.5
7/25/2020 1:00,403,608,"1,794.00",261.75,612.25,5.25
7/25/2020 2:00,333,526,"1,411.00",214,560.25,0.5
7/25/2020 3:00,385.75,476.25,"1,039.00",84.25,641.25,1
7/25/2020 4:00,547.75,363,875.5,161,922,8.75
7/25/2020 5:00,756.75,294.75,649.25,466.75,"1,231.75",28.25
7/25/2020 6:00,"1,084.25",173.5,398.25,732.5,"1,285.00",54.25
7/25/2020 7:00,"1,029.75",61.25,177,"1,261.00","1,055.25",70.5
7/25/2020 8:00,991,4.75,79.75,"1,842.00","1,424.25",57.75
7/25/2020 9:00,"1,283.00",0.75,135.75,"2,463.00","2,568.75",35
7/25/2020 10:00,"1,783.00",5.25,356.25,"2,922.25","3,382.00",49.75
7/25/2020 11:00,"1,929.25",0,619.5,"2,870.25","3,483.50",94.25
7/25/2020 12:00,"2,142.00",0,871.5,"2,929.00","3,691.75",181.5
7/25/2020 13:00,"2,197.75",0,"1,085.75","2,868.25","3,697.75",268.5
7/25/2020 14:00,"1,784.25",0,"1,090.75","3,092.50","3,294.00",268.25
7/25/2020 15:00,"1,425.50",0,957.5,"3,050.75","3,130.25",304.25
7/25/2020 16:00,"1,109.00",16,777,"3,099.25","2,815.75",350.75
7/25/2020 17:00,857,49.25,659.25,"3,154.00","2,188.25",285.5
7/25/2020 18:00,669.25,51.75,631.75,"3,154.50","1,966.50",235.25
7/25/2020 19:00,448.75,47,497.25,"3,258.75","1,581.75",192
7/25/2020 20:00,484.25,68,495.75,"3,514.00","1,376.00",112.5
7/25/2020 21:00,739.5,86.5,802,"3,725.50","1,761.75",87.25
7/25/2020 22:00,"1,239.75",121,"1,255.75","3,410.50","2,583.00",123.5
7/25/2020 23:00,"1,906.25",192.75,"1,654.75","3,164.00","3,534.00",141.5
7/26/2020 0:00,"2,536.00",216.5,"2,091.25","2,960.75","4,321.00",147.25
7/26/2020 1:00,"2,589.75",203,"2,248.50","3,483.50","5,307.75",157.5
7/26/2020 2:00,"2,825.25",165.5,"2,260.50","3,702.00","5,782.50",86.25
7/26/2020 3:00,"2,679.75",50.5,"2,738.75","3,204.00","5,512.50",72
7/26/2020 4:00,"2,681.50",67,"3,538.75","2,664.75","5,599.00",150.75
7/26/2020 5:00,"2,996.50",176.75,"4,747.50","2,407.00","5,317.00",149
7/26/2020 6:00,"3,034.75",147.75,"5,506.00","2,655.50","5,223.00",125.25
7/26/2020 7:00,"2,917.00",154.75,"5,065.50","2,582.50","4,836.50",47.5
7/26/2020 8:00,"2,716.25",172,"3,955.00","2,744.25","4,159.25",45.5
7/26/2020 9:00,"3,058.50",268.75,"3,904.50","3,624.00","4,894.25",99.75
7/26/2020 10:00,"3,449.75",338.5,"3,422.00","3,990.75","6,250.75",124.25
7/26/2020 11:00,"3,394.00",227.5,"3,236.25","3,900.50","7,172.00",124.5
7/26/2020 12:00,"3,384.50",161.25,"3,378.50","3,943.75","7,294.00",141.75
7/26/2020 13:00,"3,710.75",96.5,"3,190.75","3,906.75","6,833.50",139.5
7/26/2020 14:00,"3,607.25",115.25,"2,681.50","4,233.00","6,589.25",118.25
7/26/2020 15:00,"3,514.25",113.5,"2,289.75","4,475.25","6,407.25",115.25
7/26/2020 16:00,"3,323.50",49.5,"1,892.50","4,374.50","6,096.25",90.25
7/26/2020 17:00,"2,820.75",48.75,"1,440.50","4,234.00","5,285.75",50.75
7/26/2020 18:00,"2,253.00",48.25,"1,397.25","3,399.50","4,029.00",21.25
7/26/2020 19:00,"1,715.50",46.25,"1,134.00","2,497.00","2,772.00",11
7/26/2020 20:00,"1,061.00",79.25,696,"1,947.25","1,676.00",16.75
7/26/2020 21:00,745.25,107,749.5,"1,959.50","1,331.00",37.5
7/26/2020 22:00,626.5,160,680,"2,050.75","1,263.50",76
7/26/2020 23:00,446.75,242.5,634.75,"2,064.75","1,039.75",138
7/27/2020 0:00,294.25,240.75,407.25,"1,916.25",887.75,264.75
7/27/2020 1:00,221.25,161.25,348.5,"2,240.75",827.5,337
7/27/2020 2:00,207,106.25,315.75,"2,169.75","1,058.00",388.25
7/27/2020 3:00,301.25,87.25,295,"2,513.50","1,382.75",476
7/27/2020 4:00,459.25,46.25,218,"3,143.25","1,766.50",336.5
7/27/2020 5:00,719.5,23.25,139,"3,297.00","2,076.50",478.5
7/27/2020 6:00,997.75,28.5,119.75,"3,443.50","1,971.25",306
7/27/2020 7:00,977.25,2.25,126.75,"3,241.75","1,460.50",195
7/27/2020 8:00,741.75,0,88.5,"2,485.75","1,114.50",207.5
7/27/2020 9:00,551.5,0,138,"2,201.25","1,177.75",283.5
7/27/2020 10:00,551.25,0,368.75,"2,292.25","1,520.25",323.75
7/27/2020 11:00,752,0,627,"2,103.25","1,903.00",374
7/27/2020 12:00,"1,135.75",4.25,886.5,"1,970.75","2,415.00",456
7/27/2020 13:00,"1,370.25",17,996.5,"1,864.25","3,125.00",550.5
7/27/2020 14:00,"1,572.50",10.25,"1,006.75","2,035.75","3,312.00",535.75
7/27/2020 15:00,"1,912.75",30.75,"1,008.75","2,277.00","3,262.50",606
7/27/2020 16:00,"2,252.50",73.75,952.5,"2,916.25","2,590.75",481.5
7/27/2020 17:00,"2,546.50",165.25,"1,187.25","3,283.00","2,494.25",354.75
7/27/2020 18:00,"2,672.75",211.25,"1,200.00","4,331.25","2,940.75",571
7/27/2020 19:00,"2,672.75",250.25,"1,395.50","4,926.00","4,516.25",350
7/27/2020 20:00,"2,584.75",249.75,"1,802.75","5,053.00","6,501.50",141
7/27/2020 21:00,"2,957.50",197.75,"2,259.75","4,863.25","7,517.50",205
7/27/2020 22:00,"3,107.75",175,"3,039.50","4,655.00","7,665.50",212.5
7/27/2020 23:00,"3,373.25",119,"4,364.00","5,117.00","6,943.75",153
7/28/2020 0:00,"3,213.50",69.25,"5,755.50","5,111.75","6,315.00",117.25
7/28/2020 1:00,"3,257.50",72.5,"6,612.00","5,267.25","6,081.50",49.75
7/28/2020 2:00,"3,423.25",143.75,"7,135.50","5,178.00","6,146.75",45.5
7/28/2020 3:00,"3,217.75",240,"7,679.25","5,088.25","6,145.50",40
7/28/2020 4:00,"3,221.50",307.75,"7,890.75","5,005.00","6,276.75",53.25
7/28/2020 5:00,"3,244.75",450.5,"7,397.75","5,049.00","6,570.00",74.75
7/28/2020 6:00,"3,101.00",641.25,"6,661.00","4,936.00","6,064.50",83.5
7/28/2020 7:00,"2,885.25",667.25,"5,137.25","4,826.25","6,289.00",68
7/28/2020 8:00,"3,193.25",568.5,"4,162.00","5,179.75","7,267.00",76.5
7/28/2020 9:00,"3,398.00",320,"4,392.25","5,425.75","8,366.50",110.25
7/28/2020 10:00,"3,559.50",260.25,"4,906.75","5,250.25","8,844.00",132
7/28/2020 11:00,"4,040.00",378,"5,464.50","5,110.75","9,187.25",135
7/28/2020 12:00,"4,294.00",583.5,"6,230.75","4,877.25","9,226.50",143.25
7/28/2020 13:00,"4,588.75",483.5,"7,379.50","4,874.75","9,180.75",194.5
7/28/2020 14:00,"4,864.00",492.75,"7,639.50","4,837.00","9,353.75",190
7/28/2020 15:00,"4,931.25",561.75,"6,958.50","4,679.25","9,334.75",161.5
7/28/2020 16:00,"4,722.00",766.75,"6,154.75","4,531.00","9,200.50",163.5
7/28/2020 17:00,"4,249.25",683.75,"5,464.75","4,517.25","8,818.50",147.75
7/28/2020 18:00,"3,762.50",659,"4,469.00","4,511.50","8,208.00",129.75
7/28/2020 19:00,"3,398.25",790.5,"3,788.00","4,448.50","7,229.50",124
7/28/2020 20:00,"2,827.50",627.25,"3,496.75","4,575.25","6,337.00",113.75
7/28/2020 21:00,"2,443.25",617.75,"3,337.50","4,858.75","5,879.50",144
7/28/2020 22:00,"1,989.50",739.25,"3,238.00","4,992.00","5,826.00",223.75
7/28/2020 23:00,"1,818.25",877.5,"2,767.25","4,651.50","5,933.25",420.25
7/29/2020 0:00,"1,852.00",912.5,"2,340.75","4,381.75","5,761.25",342.25
7/29/2020 1:00,"1,855.75",920.5,"2,012.00","4,012.00","5,708.75",170.25
7/29/2020 2:00,"1,754.25",846.5,"1,954.00","3,953.25","5,890.75",68.75
7/29/2020 3:00,"1,548.75",835,"2,346.25","4,204.00","5,855.50",83.25
7/29/2020 4:00,"1,403.25",847.5,"2,728.75","4,163.25","5,796.50",74.5
7/29/2020 5:00,"1,289.75",789.25,"3,453.00","4,239.00","5,929.50",91.75
7/29/2020 6:00,"1,323.25",854.25,"3,639.75","4,618.75","6,179.00",68
7/29/2020 7:00,"1,190.00",945.75,"3,175.00","4,603.00","6,479.00",26.75
7/29/2020 8:00,"1,080.25",784,"3,960.50","4,797.00","7,509.50",2.75
7/29/2020 9:00,"1,411.75",784,"5,648.50","4,932.50","8,981.00",3
7/29/2020 10:00,"1,819.50",891.5,"6,726.50","4,581.00","8,976.00",30.75
7/29/2020 11:00,"1,915.00","1,006.25","7,225.25","4,788.75","8,627.75",64.75
7/29/2020 12:00,"1,828.50",996.75,"7,385.75","4,677.50","8,778.75",94
7/29/2020 13:00,"1,758.25",998.25,"7,170.75","4,643.50","8,347.50",126.25
7/29/2020 14:00,"1,579.50","1,001.00","6,811.50","4,699.00","7,798.75",119.25
7/29/2020 15:00,"1,357.50",997.5,"6,210.75","4,745.75","7,336.25",100.75
7/29/2020 16:00,"1,155.50","1,003.50","5,764.25","4,647.00","7,189.25",80.5
7/29/2020 17:00,995.25,"1,002.75","5,411.25","5,048.25","6,349.00",62.75
7/29/2020 18:00,827.25,"1,005.50","4,795.75","4,832.50","5,367.00",47.25
7/29/2020 19:00,616.25,"1,003.50","3,918.50","4,248.00","4,406.25",36.25
7/29/2020 20:00,534,998.5,"2,894.00","4,007.25","3,564.75",40.25
7/29/2020 21:00,604.5,993.25,"2,656.75","3,535.50","3,346.75",39.5
7/29/2020 22:00,673,999.25,"2,682.75","3,406.50","3,073.75",32.75
7/29/2020 23:00,704.25,991.5,"2,522.50","3,398.75","3,135.50",34.5
7/30/2020 0:00,612.25,173.75,"4,034.00","2,938.50","3,240.75",47.5
7/30/2020 1:00,590.5,172,"3,438.00","2,602.75","3,293.25",42.5
7/30/2020 2:00,548.75,152,"3,113.25","2,348.25","3,279.25",32
7/30/2020 3:00,465.75,165.5,"2,439.25","2,170.50","3,248.25",35.5
7/30/2020 4:00,401.25,185.75,"1,917.50","2,168.75","3,200.25",28.75
7/30/2020 5:00,408.5,204.25,"1,740.00","1,938.00","3,005.00",48.5
7/30/2020 6:00,424.25,273.75,"1,587.50","1,899.50","2,151.00",55
7/30/2020 7:00,383.5,318.25,"1,108.50","1,775.75","1,918.75",37.25
7/30/2020 8:00,218.75,312.5,607.5,"1,357.00","2,192.00",18.5
7/30/2020 9:00,77,263.25,462.5,"1,071.75","1,994.75",4
7/30/2020 10:00,51.75,271.25,492.5,"1,148.25","1,903.50",0.5
7/30/2020 11:00,30.5,275.25,611.75,"1,109.50","1,951.00",0.5
7/30/2020 12:00,22.75,222.75,759.75,"1,063.00","2,086.50",2.25
7/30/2020 13:00,25.25,185.75,746.75,855.75,"2,001.00",6
7/30/2020 14:00,27.5,163.25,751.5,683.75,"1,798.75",9
7/30/2020 15:00,33.75,131.25,872.5,383.25,"1,618.25",10.5
7/30/2020 16:00,46,127.5,"1,191.00",245.75,"1,792.00",11
7/30/2020 17:00,51.5,127,"1,481.25",171.75,"1,650.00",10.5
7/30/2020 18:00,59.75,145.5,"1,848.50",110.5,"1,160.25",16.25
7/30/2020 19:00,97,148,"1,802.75",73.25,666.75,15
7/30/2020 20:00,178.5,149,"1,916.25",75.25,658.25,21.75
7/30/2020 21:00,367,148.5,"2,185.25",53.75,822.5,38
7/30/2020 22:00,558,132.75,"2,031.00",15.5,840.25,69.25
7/30/2020 23:00,788,98,"1,767.75",3,748.25,139.75
7/31/2020 0:00,882.5,78.75,"1,527.50",0.75,685.75,141.75
7/31/2020 1:00,"1,000.75",62.75,"1,170.50",1.5,607.75,124
7/31/2020 2:00,981.75,81.75,"1,037.75",2.5,580.5,95
7/31/2020 3:00,906.75,72.75,"1,013.25",7.5,648.75,87.75
7/31/2020 4:00,802.75,109.25,"1,138.75",3,662,64.25
7/31/2020 5:00,721.75,169.75,"1,214.25",0.5,528,42.75
7/31/2020 6:00,876.5,180.75,"1,119.00",0,387.25,50.5
7/31/2020 7:00,813,179,649.25,5,200.5,50.5
7/31/2020 8:00,531,139.5,479.5,44,124.5,44.75
7/31/2020 9:00,268,124.5,401.75,101.5,113.25,17.25
7/31/2020 10:00,344.75,107,419.75,149,108.25,6
7/31/2020 11:00,380.75,74.75,407.25,161.5,132.75,10.25
7/31/2020 12:00,312,62,441.75,270.75,144.25,7.25
7/31/2020 13:00,252.75,32.25,554,526.5,206,8.75
7/31/2020 14:00,240.75,21.75,763.5,753,210.75,9
7/31/2020 15:00,223.5,22.75,"1,086.00",959.75,239.25,8.5
7/31/2020 16:00,275,42.5,"1,211.50","1,232.00",310.75,11.25
7/31/2020 17:00,359,59,"1,017.75","1,347.00",389,13.25
7/31/2020 18:00,499.25,65.75,839,"1,456.50",656.25,12
7/31/2020 19:00,614,59,640,"1,692.50","1,035.50",27.5
7/31/2020 20:00,797.25,68.75,429.5,"2,078.25","2,085.75",90.5
7/31/2020 21:00,"1,430.50",65.5,408,"2,863.75","3,565.25",114.5
7/31/2020 22:00,"2,215.50",49.75,317.5,"3,799.50","4,789.75",120.25
7/31/2020 23:00,"2,655.75",32.5,224.75,"4,793.25","5,741.00",173.5
8/1/2020 0:00,"2,759.50",30.25,213.25,"4,972.00","6,001.00",235.25
8/1/2020 1:00,"2,756.00",23,237,"4,976.50","6,096.50",216
8/1/2020 2:00,"2,782.75",6.75,245,"5,020.50","6,146.25",210
8/1/2020 3:00,"2,636.50",0.5,223.5,"4,987.25","6,108.50",189.5
8/1/2020 4:00,"2,332.00",1.25,210.75,"4,769.00","6,010.50",176.75
8/1/2020 5:00,"1,587.00",3.5,190.25,"4,264.50","5,202.00",205.25
8/1/2020 6:00,"1,331.75",8.5,199,"3,923.75","3,889.25",162
8/1/2020 7:00,"1,349.25",10.25,197.75,"3,257.75","2,373.00",136.5
8/1/2020 8:00,"1,317.25",12.5,116.5,"2,391.25","1,756.50",71
8/1/2020 9:00,"1,270.50",12.75,46.25,"1,854.75","1,965.25",44
8/1/2020 10:00,"1,000.50",21,45.5,"1,957.25","2,424.50",47.25
8/1/2020 11:00,"1,097.50",31,159.25,"1,984.00","2,857.75",54.25
8/1/2020 12:00,860.5,44,322.25,"2,090.25","2,965.25",80.5
8/1/2020 13:00,669.25,32.25,411,"2,100.50","2,736.50",95
8/1/2020 14:00,555.5,19.25,403.75,"2,017.00","2,416.50",112
8/1/2020 15:00,412,17.5,478,"2,024.75","2,153.00",127
8/1/2020 16:00,475.5,22.25,636.5,"2,270.25","2,303.00",181.5
8/1/2020 17:00,535.75,15.75,783.5,"2,360.00","2,193.50",229.75
8/1/2020 18:00,615.25,11.25,935.5,"2,179.75","1,620.00",220
8/1/2020 19:00,841.75,13.25,"1,103.50","1,645.00","1,400.50",138
8/1/2020 20:00,"1,045.75",23,"1,288.75","1,210.00","1,435.75",110.5
8/1/2020 21:00,966.5,48,"1,624.75","1,148.75","1,405.25",75.5
8/1/2020 22:00,725.25,93.25,"1,813.75","1,057.00","1,156.75",82.5
8/1/2020 23:00,814.5,91.25,"1,690.50",921.75,998.5,101.75
8/2/2020 0:00,757.75,80.25,"1,404.50",872.25,"1,014.00",103.75
8/2/2020 1:00,761,65,"1,278.75",669.25,956.5,157.5
8/2/2020 2:00,711,43.5,"1,163.25",466.75,839.25,100.75
8/2/2020 3:00,650.25,15.25,"1,103.25",353.5,959,392.5
8/2/2020 4:00,815,10,"1,371.25",173.25,"1,147.50",490.5
8/2/2020 5:00,829.5,17.75,"1,806.50",66.75,"1,190.00",378.5
8/2/2020 6:00,963,18.5,"2,008.75",80.5,"1,245.25",460.75
8/2/2020 7:00,950,20.25,"1,666.25",91.5,"1,062.50",440.75
8/2/2020 8:00,635.25,24.5,796.25,153,918.75,278.5
8/2/2020 9:00,457,19.5,523.75,434.75,926.5,203.25
8/2/2020 10:00,573.5,20,"1,459.00",810.25,981.75,210
8/2/2020 11:00,862.25,17.5,"2,361.50","1,489.00","1,300.00",198.25
8/2/2020 12:00,"1,021.50",20.5,"2,652.50","1,912.50","1,861.25",140.25
8/2/2020 13:00,"1,150.50",19.75,"2,471.50","2,135.50","2,079.00",115.75
8/2/2020 14:00,"1,268.50",24.25,"2,372.75","2,616.50","2,767.50",129.25
8/2/2020 15:00,"1,377.75",37.5,"2,221.00","2,797.50","3,561.75",143.25
8/2/2020 16:00,"1,449.50",43.75,"2,111.00","2,685.00","4,592.50",126.25
8/2/2020 17:00,"1,261.00",51.5,"2,135.25","2,419.00","4,960.00",78.75
8/2/2020 18:00,"1,191.50",64,"2,068.50","2,028.75","4,270.25",42.75
8/2/2020 19:00,"1,105.00",75.5,"2,128.25","1,442.50","3,270.50",30
8/2/2020 20:00,"1,020.75",93.25,"2,817.50","1,054.50","2,628.50",48.25
8/2/2020 21:00,992,127,"4,354.75","1,027.00","2,111.25",23.75
8/2/2020 22:00,989.25,182.25,"4,994.50","1,194.25","1,735.00",28
8/2/2020 23:00,"1,009.50",250.75,"4,779.00","1,120.50","1,440.00",55.25
8/3/2020 0:00,838,291.5,"4,553.00",915.25,"1,212.25",54.25
8/3/2020 1:00,611.25,267.25,"3,921.50",828,"1,098.75",68.5
8/3/2020 2:00,562.5,154.75,"3,225.00",725.25,"1,031.50",81
8/3/2020 3:00,442.5,95.75,"2,716.75",586.75,911.75,117.25
8/3/2020 4:00,345.25,59,"2,566.50",390.75,920,99.75
8/3/2020 5:00,367.5,86.75,"2,436.50",248.25,916.25,102
8/3/2020 6:00,378.75,114.75,"2,187.00",138.25,694.25,81.25
8/3/2020 7:00,268.75,79.5,"1,896.00",113,442.75,58.5
8/3/2020 8:00,180.75,76.25,"1,137.75",48.25,408.5,27.75
8/3/2020 9:00,132.5,67,777,21.5,506.75,19.25
8/3/2020 10:00,100,58.75,"1,261.50",21,575,23.75
8/3/2020 11:00,78.5,51.5,"1,785.00",21.75,688.75,33.25
8/3/2020 12:00,86.25,63.25,"1,684.50",30.5,861.75,70
8/3/2020 13:00,172.5,92.25,"1,174.00",18,"1,197.00",157.75
8/3/2020 14:00,286.5,138.5,"1,100.75",19,"1,247.50",160.5
8/3/2020 15:00,415.25,178,"1,138.25",5.25,"1,408.50",180.5
8/3/2020 16:00,917.5,292.75,"1,265.25",4.75,"1,507.25",215.25
8/3/2020 17:00,"1,294.25",407.25,"1,568.50",33.5,"1,559.00",132.75
8/3/2020 18:00,"1,517.75",482.5,"2,194.25",72.75,"1,594.00",157.5
8/3/2020 19:00,"1,383.50",435.25,"2,430.50",153.5,"1,464.00",186.5
8/3/2020 20:00,"1,011.00",412,"2,782.00",182.5,"1,600.75",181
8/3/2020 21:00,731,303.75,"2,591.00",257.5,"1,909.75",128.25
8/3/2020 22:00,625.75,265.25,"1,997.50",254.5,"1,903.00",96.5
8/3/2020 23:00,605.25,214,"1,632.25",108.75,"1,695.50",89.5
8/4/2020 0:00,683.25,206.75,"1,365.50",45,"1,794.25",97.75
8/4/2020 1:00,779.5,184,"1,384.50",67.25,"1,788.75",125.75
8/4/2020 2:00,846,161.75,"1,415.00",96.5,"1,665.00",140.5
8/4/2020 3:00,812.5,133,"1,399.75",142,"1,412.75",168.25
8/4/2020 4:00,808.75,106.75,"1,359.00",375,"1,180.50",144.25
8/4/2020 5:00,698,92,"1,187.75",597.5,"1,069.00",128
8/4/2020 6:00,671.5,67.75,889,580.5,856.5,121.5
8/4/2020 7:00,592.25,40.25,722.5,514.75,567.25,128.25
8/4/2020 8:00,396.5,29.5,560.25,368.25,455.75,91.25
